2025-01-05-14-41 [background-preinit] [INFO] [org.hibernate.validator.internal.util.Version]  - HV000001: Hibernate Validator 8.0.1.Final
 2025-01-05-14-42 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1983109299 wrapping com.mysql.cj.jdbc.ConnectionImpl@1578e076] will not be managed by Spring
 2025-01-05-14-42 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@5394ea4c]
 2025-01-05-14-42 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-14-42 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@185493b0] was not registered for synchronization because synchronization is not active
 2025-01-05-14-42 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@856194045 wrapping com.mysql.cj.jdbc.ConnectionImpl@1578e076] will not be managed by Spring
 2025-01-05-14-42 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@185493b0]
 2025-01-05-15-05 [SpringApplicationShutdownHook] [INFO] [com.zaxxer.hikari.HikariDataSource]  - HikariPool-1 - Shutdown initiated...
 2025-01-05-15-05 [SpringApplicationShutdownHook] [WARN] [com.zaxxer.hikari.pool.HikariPool]  - Timed-out waiting for close connection executor to shutdown
 2025-01-05-15-05 [SpringApplicationShutdownHook] [INFO] [com.zaxxer.hikari.HikariDataSource]  - HikariPool-1 - Shutdown completed.
 2025-01-05-15-05 [background-preinit] [INFO] [org.hibernate.validator.internal.util.Version]  - HV000001: Hibernate Validator 8.0.1.Final
 2025-01-05-15-05 [main] [INFO] [com.cuzz.webac.WebAcApplication]  - Starting WebAcApplication using Java 17.0.1 with PID 17932 (C:\Users\PC\Desktop\WebAC\build\classes\java\main started by PC in C:\Users\PC\Desktop\WebAC)
 2025-01-05-15-05 [main] [INFO] [com.cuzz.webac.WebAcApplication]  - No active profile set, falling back to 1 default profile: "default"
 2025-01-05-15-05 [main] [INFO] [org.springframework.data.repository.config.RepositoryConfigurationDelegate]  - Multiple Spring Data modules found, entering strict repository configuration mode
 2025-01-05-15-05 [main] [INFO] [org.springframework.data.repository.config.RepositoryConfigurationDelegate]  - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
 2025-01-05-15-05 [main] [INFO] [org.springframework.data.repository.config.RepositoryConfigurationDelegate]  - Finished Spring Data repository scanning in 19 ms. Found 0 Redis repository interfaces.
 2025-01-05-15-05 [main] [DEBUG] [org.mybatis.spring.mapper.ClassPathMapperScanner]  - Identified candidate component class: file [C:\Users\PC\Desktop\WebAC\build\classes\java\main\com\cuzz\webac\mapper\AccountDOMapper.class]
 2025-01-05-15-05 [main] [DEBUG] [org.mybatis.spring.mapper.ClassPathMapperScanner]  - Identified candidate component class: file [C:\Users\PC\Desktop\WebAC\build\classes\java\main\com\cuzz\webac\mapper\OrderDOMapper.class]
 2025-01-05-15-05 [main] [DEBUG] [org.mybatis.spring.mapper.ClassPathMapperScanner]  - Identified candidate component class: file [C:\Users\PC\Desktop\WebAC\build\classes\java\main\com\cuzz\webac\mapper\ProductDOMapper.class]
 2025-01-05-15-05 [main] [DEBUG] [org.mybatis.spring.mapper.ClassPathMapperScanner]  - Creating MapperFactoryBean with name 'accountDOMapper' and 'com.cuzz.webac.mapper.AccountDOMapper' mapperInterface
 2025-01-05-15-05 [main] [DEBUG] [org.mybatis.spring.mapper.ClassPathMapperScanner]  - Enabling autowire by type for MapperFactoryBean with name 'accountDOMapper'.
 2025-01-05-15-05 [main] [DEBUG] [org.mybatis.spring.mapper.ClassPathMapperScanner]  - Creating MapperFactoryBean with name 'orderDOMapper' and 'com.cuzz.webac.mapper.OrderDOMapper' mapperInterface
 2025-01-05-15-05 [main] [DEBUG] [org.mybatis.spring.mapper.ClassPathMapperScanner]  - Enabling autowire by type for MapperFactoryBean with name 'orderDOMapper'.
 2025-01-05-15-05 [main] [DEBUG] [org.mybatis.spring.mapper.ClassPathMapperScanner]  - Creating MapperFactoryBean with name 'productDOMapper' and 'com.cuzz.webac.mapper.ProductDOMapper' mapperInterface
 2025-01-05-15-05 [main] [DEBUG] [org.mybatis.spring.mapper.ClassPathMapperScanner]  - Enabling autowire by type for MapperFactoryBean with name 'productDOMapper'.
 2025-01-05-15-05 [main] [WARN] [org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker]  - Bean 'org.apache.rocketmq.spring.autoconfigure.ListenerContainerConfiguration' of type [org.apache.rocketmq.spring.autoconfigure.ListenerContainerConfiguration$$SpringCGLIB$$0] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [org.apache.rocketmq.spring.annotation.RocketMQMessageListenerBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
 2025-01-05-15-05 [main] [WARN] [org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker]  - Bean 'org.apache.rocketmq.spring.autoconfigure.MessageConverterConfiguration' of type [org.apache.rocketmq.spring.autoconfigure.MessageConverterConfiguration$$SpringCGLIB$$0] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [org.apache.rocketmq.spring.annotation.RocketMQMessageListenerBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
 2025-01-05-15-05 [main] [WARN] [org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker]  - Bean 'createRocketMQMessageConverter' of type [org.apache.rocketmq.spring.support.RocketMQMessageConverter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [org.apache.rocketmq.spring.annotation.RocketMQMessageListenerBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
 2025-01-05-15-05 [main] [WARN] [org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker]  - Bean 'rocketmq-org.apache.rocketmq.spring.autoconfigure.RocketMQProperties' of type [org.apache.rocketmq.spring.autoconfigure.RocketMQProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [org.apache.rocketmq.spring.annotation.RocketMQMessageListenerBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
 2025-01-05-15-05 [main] [WARN] [org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker]  - Bean 'rocketMQMessageListenerContainerRegistrar' of type [org.apache.rocketmq.spring.support.RocketMQMessageListenerContainerRegistrar] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [org.apache.rocketmq.spring.annotation.RocketMQMessageListenerBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
 2025-01-05-15-05 [main] [INFO] [org.springframework.boot.web.embedded.tomcat.TomcatWebServer]  - Tomcat initialized with port 18089 (http)
 2025-01-05-15-05 [main] [INFO] [org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext]  - Root WebApplicationContext: initialization completed in 1144 ms
 2025-01-05-15-05 [main] [INFO] [org.apache.rocketmq.spring.autoconfigure.RocketMQAutoConfiguration]  - a producer (transactional_group) init on namesrv 43.248.186.18:9876
 2025-01-05-15-05 [main] [DEBUG] [org.mybatis.spring.SqlSessionFactoryBean]  - Parsed mapper file: 'file [C:\Users\PC\Desktop\WebAC\build\resources\main\mapper\AccountDOMapper.xml]'
 2025-01-05-15-05 [main] [DEBUG] [org.mybatis.spring.SqlSessionFactoryBean]  - Parsed mapper file: 'file [C:\Users\PC\Desktop\WebAC\build\resources\main\mapper\OrderDOMapper.xml]'
 2025-01-05-15-05 [main] [DEBUG] [org.mybatis.spring.SqlSessionFactoryBean]  - Parsed mapper file: 'file [C:\Users\PC\Desktop\WebAC\build\resources\main\mapper\ProductDOMapper.xml]'
 2025-01-05-15-05 [main] [INFO] [org.mongodb.driver.client]  - MongoClient with metadata {"driver": {"name": "mongo-java-driver|sync", "version": "4.8.1"}, "os": {"type": "Windows", "name": "Windows 10", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/17.0.1+12-LTS-39"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=null, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=null, streamFactoryFactory=null, commandListeners=[], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.Jep395RecordCodecProvider@78e7b83]}, clusterSettings={hosts=[localhost:27017], srvServiceName=mongodb, mode=SINGLE, requiredClusterType=UNKNOWN, requiredReplicaSetName='null', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='30000 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, sendBufferSize=0}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, sendBufferSize=0}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=false, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=UNSPECIFIED, serverApi=null, autoEncryptionSettings=null, contextProvider=null}
 2025-01-05-15-05 [cluster-ClusterId{value='677a2f576b3ed6249b96ea39', description='null'}-localhost:27017] [INFO] [org.mongodb.driver.cluster]  - Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=18498200}
 2025-01-05-15-05 [main] [INFO] [com.cuzz.webac.dao.GameInfoDaImp]  - MongoDB connected and datastore initialized.
 2025-01-05-15-05 [main] [INFO] [org.mongodb.driver.client]  - MongoClient with metadata {"driver": {"name": "mongo-java-driver|sync|spring-boot", "version": "4.8.1"}, "os": {"type": "Windows", "name": "Windows 10", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/17.0.1+12-LTS-39"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=null, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=null, streamFactoryFactory=null, commandListeners=[], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.Jep395RecordCodecProvider@78e7b83]}, clusterSettings={hosts=[localhost:27017], srvServiceName=mongodb, mode=SINGLE, requiredClusterType=UNKNOWN, requiredReplicaSetName='null', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='30000 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, sendBufferSize=0}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, sendBufferSize=0}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=false, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, contextProvider=null}
 2025-01-05-15-05 [cluster-ClusterId{value='677a2f576b3ed6249b96ea3a', description='null'}-localhost:27017] [INFO] [org.mongodb.driver.cluster]  - Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=1601100}
 2025-01-05-15-05 [main] [INFO] [org.springframework.boot.web.embedded.tomcat.TomcatWebServer]  - Tomcat started on port 18089 (http) with context path '/'
 2025-01-05-15-05 [main] [INFO] [com.cuzz.webac.WebAcApplication]  - Started WebAcApplication in 4.703 seconds (process running for 5.401)
 2025-01-05-15-06 [http-nio-18089-exec-1] [INFO] [org.springframework.web.servlet.DispatcherServlet]  - Initializing Servlet 'dispatcherServlet'
 2025-01-05-15-06 [http-nio-18089-exec-1] [INFO] [org.springframework.web.servlet.DispatcherServlet]  - Completed initialization in 0 ms
 2025-01-05-15-06 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-15-06 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@7183f1c7] was not registered for synchronization because synchronization is not active
 2025-01-05-15-06 [http-nio-18089-exec-1] [INFO] [com.zaxxer.hikari.HikariDataSource]  - HikariPool-1 - Starting...
 2025-01-05-15-06 [http-nio-18089-exec-1] [INFO] [com.zaxxer.hikari.pool.HikariPool]  - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@250ffbfd
 2025-01-05-15-06 [http-nio-18089-exec-1] [INFO] [com.zaxxer.hikari.HikariDataSource]  - HikariPool-1 - Start completed.
 2025-01-05-15-06 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1239801642 wrapping com.mysql.cj.jdbc.ConnectionImpl@250ffbfd] will not be managed by Spring
 2025-01-05-15-06 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@7183f1c7]
 2025-01-05-15-07 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-15-07 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@13c4ec03] was not registered for synchronization because synchronization is not active
 2025-01-05-15-07 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@402352803 wrapping com.mysql.cj.jdbc.ConnectionImpl@250ffbfd] will not be managed by Spring
 2025-01-05-15-07 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@13c4ec03]
